Wall time,Step,Value
1744343043.7568402,12944,0.8203125
1744343045.1612368,12972,0.8125
1744343045.3695967,12976,0.8359375
1744343045.4718463,12978,0.8125
1744343045.6219933,12981,0.796875
1744343046.4387097,12997,0.8203125
1744343047.1092393,13010,0.875
1744343047.5089478,13018,0.859375
1744343047.8083792,13024,0.78125
1744343048.0084767,13028,0.8046875
1744343048.408711,13036,0.8203125
1744343048.4577668,13037,0.8671875
1744343048.6571913,13041,0.8046875
1744343048.9627635,13047,0.8359375
1744343049.0123856,13048,0.8046875
1744343050.993198,13088,0.8515625
1744343051.1918569,13092,0.8203125
1744343055.958797,13188,0.8515625
1744343056.4520206,13198,0.8046875
1744343057.0488245,13210,0.8125
1744343057.9110935,13227,0.84375
1744343058.2633038,13234,0.875
1744343058.7083082,13243,0.796875
1744343059.0533762,13250,0.8125
1744343059.5968168,13261,0.7734375
1744343061.3343632,13295,0.8515625
1744343063.7272685,13304,0.7890625
1744343066.0162094,13349,0.8046875
1744343067.9916837,13388,0.8515625
1744343068.6935341,13402,0.7890625
1744343069.4978151,13418,0.8671875
1744343071.3905494,13455,0.8984375
1744343073.2704747,13492,0.8125
1744343074.7739944,13522,0.8359375
1744343075.224074,13531,0.7890625
1744343075.2774837,13532,0.8203125
1744343076.1742437,13550,0.8671875
1744343076.5722678,13558,0.8046875
1744343077.4803023,13576,0.8203125
1744343078.0849462,13588,0.84375
1744343078.2886431,13592,0.8125
1744343079.8452585,13623,0.8359375
1744343080.7891843,13642,0.796875
1744343080.8910272,13644,0.859375
1744343080.9946187,13646,0.90625
1744343081.0441155,13647,0.796875
1744343081.7042892,13660,0.8125
1744343083.7955625,13702,0.8125
1744343084.4787877,13716,0.8125
1744343085.4720664,13736,0.8046875
1744343086.6838155,13759,0.84375
1744343087.8082597,13781,0.8125
1744343088.8780978,13802,0.8203125
1744343090.3788998,13831,1.0
1744343093.161451,13849,0.8125
1744343094.0898075,13867,0.859375
1744343094.4577153,13874,0.7890625
1744343095.303392,13890,0.8203125
1744343096.0696523,13905,0.828125
1744343096.6319609,13916,0.8203125
1744343097.334169,13930,0.828125
1744343099.445427,13971,0.8046875
1744343099.918559,13980,0.7734375
1744343101.2257495,14006,0.796875
1744343102.7113557,14035,0.7734375
1744343103.2705133,14046,0.8359375
1744343105.2115781,14083,0.84375
1744343106.1625037,14102,0.875
1744343106.7148154,14113,0.828125
1744343106.878852,14116,0.8359375
1744343107.4472702,14127,0.7890625
1744343107.75447,14133,0.8125
1744343108.0542316,14139,0.8359375
1744343108.1039712,14140,0.7890625
1744343109.0133772,14158,0.796875
1744343109.9931297,14177,0.8046875
1744343110.2006433,14181,0.828125
1744343110.5744696,14188,0.796875
1744343110.8874762,14194,0.8515625
1744343111.498098,14206,0.84375
1744343111.6507106,14209,0.859375
1744343112.0662742,14217,0.8671875
1744343112.374493,14223,0.84375
1744343112.4282162,14224,0.8359375
1744343114.1773844,14258,0.8203125
1744343114.5424683,14265,0.8046875
1744343116.3680806,14301,0.828125
1744343118.5462892,14341,0.8203125
1744343118.947639,14349,0.8125
1744343119.1961007,14354,0.8125
1744343119.5504744,14361,0.7734375
1744343121.819176,14366,0.8984375
1744343121.8708143,14367,0.828125
1744343122.2899916,14375,0.8515625
1744343122.9491494,14388,0.8515625
1744343123.5370812,14399,0.859375
1744343123.587924,14400,0.8671875
1744343123.8432662,14405,0.828125
1744343124.5487874,14419,0.859375
1744343124.9582148,14427,0.8515625
1744343125.0091038,14428,0.8203125
1744343125.445391,14436,0.84375
1744343128.3849785,14494,0.8515625
1744343128.4853644,14496,0.8125
1744343130.4089792,14535,0.828125
1744343130.4571068,14536,0.828125
1744343131.0521915,14548,0.796875
1744343132.4867117,14577,0.828125
1744343134.8462768,14623,0.8203125
1744343136.0297673,14645,0.828125
1744343140.1740067,14722,0.8828125
1744343140.8854368,14736,0.8359375
1744343141.3576884,14745,0.828125
1744343142.1719513,14760,0.8359375
1744343143.0299733,14777,0.859375
1744343143.4351985,14785,0.8125
1744343144.70297,14810,0.8203125
1744343145.1548803,14819,0.8359375
1744343146.2255504,14840,0.8359375
1744343146.7962024,14851,0.8515625
1744343147.4752798,14864,0.8671875
1744343147.6831806,14868,0.796875
1744343151.2660189,14899,0.796875
1744343151.5367339,14904,0.84375
1744343151.8574257,14910,0.796875
1744343152.4237888,14921,0.8125
1744343152.625934,14925,0.8515625
1744343153.4525282,14940,0.75
1744343154.187512,14954,0.875
1744343155.7217112,14983,0.84375
1744343157.5988498,15019,0.7890625
1744343159.9173295,15065,0.875
1744343159.9751494,15066,0.75
1744343160.1821892,15070,0.7734375
1744343161.6010897,15098,0.8125
1744343162.2025707,15110,0.8515625
1744343162.7003417,15120,0.7890625
1744343162.9028213,15124,0.7890625
1744343163.619769,15138,0.890625
1744343164.3904498,15153,0.7890625
1744343165.5345256,15176,0.8203125
1744343165.993608,15185,0.8359375
1744343166.6913152,15199,0.7578125
1744343167.0890207,15207,0.8359375
1744343172.672692,15318,0.8515625
1744343173.4725487,15334,0.8203125
1744343174.1820111,15348,0.8359375
1744343174.8915794,15362,0.8359375
1744343175.3410542,15371,0.828125
1744343176.837113,15400,0.859375
1744343177.3424215,15410,0.84375
1744343177.809619,15419,0.7890625
1744343180.427144,15435,0.828125
1744343180.7307637,15441,0.7734375
1744343181.4854777,15456,0.8515625
1744343181.785071,15462,0.8515625
1744343181.837105,15463,0.8046875
1744343183.1703496,15490,0.8671875
1744343183.268615,15492,0.875
1744343183.6778338,15500,0.8125
1744343185.1385226,15529,0.8359375
1744343189.2128732,15610,0.8359375
1744343190.350032,15633,0.859375
1744343190.5932658,15638,0.859375
1744343192.0825796,15668,0.7890625
1744343193.6680143,15700,0.8515625
1744343194.2700822,15712,0.8359375
1744343194.794078,15722,0.8125
1744343196.1617358,15749,0.8046875
1744343196.7422159,15760,0.796875
1744343197.9074588,15783,0.84375
1744343198.3045716,15790,0.796875
1744343198.4574735,15793,0.8203125
1744343198.901337,15801,0.796875
1744343199.1498578,15806,0.8046875
1744343199.5572696,15814,0.8671875
1744343199.8582418,15820,0.8046875
1744343200.4198978,15831,0.78125
1744343202.5883164,15873,0.8125
1744343202.6875124,15875,0.8671875
1744343204.9584522,15921,0.8515625
1744343205.0091908,15922,0.8203125
1744343206.234125,15946,0.796875
1744343206.8836875,15959,1.0
